account_id,english_name,dealer_code,year,month,monthly_value,yearly_value
50046ST,4 - 6 Months,80475,2024,2,18029,36058
50041ST,4 - 6 Months,80475,2024,3,395,991
50046ST,4 - 6 Months,80475,2024,3,25913,61971
50046ST,4 - 6 Months,80475,2024,4,27879,89850
50041ST,4 - 6 Months,80475,2024,4,333,1324
50046ST,4 - 6 Months,80475,2024,5,109886,199736
50041ST,4 - 6 Months,80475,2024,5,262,1586
50046ST,4 - 6 Months,80475,2024,6,35032,234768
50041ST,4 - 6 Months,80475,2024,6,275,1861
50046ST,4 - 6 Months,80475,2024,7,30918,265686
50041ST,4 - 6 Months,80475,2024,7,281,2142
50046ST,4 - 6 Months,80475,2024,8,10429,276115
50041ST,4 - 6 Months,80475,2024,8,219,2361
50046ST,4 - 6 Months,80475,2024,9,14189,290304
50041ST,4 - 6 Months,80475,2024,9,206,2567
50046ST,4 - 6 Months,80475,2024,10,9321,299625
50041ST,4 - 6 Months,80475,2024,10,193,2760
50046ST,4 - 6 Months,80475,2024,11,16273,315898
50041ST,4 - 6 Months,80475,2024,11,288,3048
50041ST,4 - 6 Months,80475,2024,12,289,3337
50046ST,4 - 6 Months,80475,2024,12,16424,332322
50027ST,61 - 90 Days,80475,2024,1,247398,247398
50022ST,61 - 90 Days,80475,2024,1,5,5
50022ST,61 - 90 Days,80475,2024,2,13,18
50027ST,61 - 90 Days,80475,2024,2,561964,809362
50022ST,61 - 90 Days,80475,2024,3,21,39
50027ST,61 - 90 Days,80475,2024,3,960489,1769851
50027ST,61 - 90 Days,80475,2024,4,449695,2219546
50022ST,61 - 90 Days,80475,2024,4,10,49
50027ST,61 - 90 Days,80475,2024,5,320712,2540258
50022ST,61 - 90 Days,80475,2024,5,7,56
50027ST,61 - 90 Days,80475,2024,6,212151,2752409
50022ST,61 - 90 Days,80475,2024,6,5,61
50022ST,61 - 90 Days,80475,2024,7,11,72
50027ST,61 - 90 Days,80475,2024,7,429250,3181659
50027ST,61 - 90 Days,80475,2024,8,208054,3389713
50022ST,61 - 90 Days,80475,2024,8,5,77
50027ST,61 - 90 Days,80475,2024,9,341427,3731140
50022ST,61 - 90 Days,80475,2024,9,8,85
50027ST,61 - 90 Days,80475,2024,10,304627,4035767
50022ST,61 - 90 Days,80475,2024,10,6,91
50027ST,61 - 90 Days,80475,2024,11,839622,4875389
50022ST,61 - 90 Days,80475,2024,11,19,110
50022ST,61 - 90 Days,80475,2024,12,5,115
50027ST,61 - 90 Days,80475,2024,12,241390,5116779
50037ST,61 - 90 Days ,80475,2024,1,32935,32935
50032ST,61 - 90 Days ,80475,2024,1,2,2
50032ST,61 - 90 Days ,80475,2024,2,5,7
50037ST,61 - 90 Days ,80475,2024,2,95541,128476
50032ST,61 - 90 Days ,80475,2024,3,11,18
50037ST,61 - 90 Days ,80475,2024,3,245021,373497
50037ST,61 - 90 Days ,80475,2024,4,195363,568860
50032ST,61 - 90 Days ,80475,2024,4,10,28
50037ST,61 - 90 Days ,80475,2024,5,191421,760281
50032ST,61 - 90 Days ,80475,2024,5,7,35
50037ST,61 - 90 Days ,80475,2024,6,43213,803494
50032ST,61 - 90 Days ,80475,2024,6,4,39
50032ST,61 - 90 Days ,80475,2024,7,7,46
50037ST,61 - 90 Days ,80475,2024,7,175098,978592
50037ST,61 - 90 Days ,80475,2024,8,78160,1056752
50032ST,61 - 90 Days ,80475,2024,8,5,51
50037ST,61 - 90 Days ,80475,2024,9,49392,1106144
50032ST,61 - 90 Days ,80475,2024,9,4,55
50037ST,61 - 90 Days ,80475,2024,10,63970,1170114
50032ST,61 - 90 Days ,80475,2024,10,8,63
50037ST,61 - 90 Days ,80475,2024,11,16739,1186853
50032ST,61 - 90 Days ,80475,2024,11,2,65
50032ST,61 - 90 Days ,80475,2024,12,7,72
50037ST,61 - 90 Days ,80475,2024,12,282166,1469019
50047ST,7 - 12 Months ,80475,2024,1,20551,20551
50042ST,7 - 12 Months ,80475,2024,1,463,463
50042ST,7 - 12 Months ,80475,2024,2,463,926
50047ST,7 - 12 Months ,80475,2024,2,20551,41102
50042ST,7 - 12 Months ,80475,2024,3,475,1401
50047ST,7 - 12 Months ,80475,2024,3,18013,59115
50047ST,7 - 12 Months ,80475,2024,4,28567,87682
50042ST,7 - 12 Months ,80475,2024,4,520,1921
50047ST,7 - 12 Months ,80475,2024,5,25532,113214
50042ST,7 - 12 Months ,80475,2024,5,559,2480
50047ST,7 - 12 Months ,80475,2024,6,33472,146686
50042ST,7 - 12 Months ,80475,2024,6,580,3060
50042ST,7 - 12 Months ,80475,2024,7,498,3558
50047ST,7 - 12 Months ,80475,2024,7,40647,187333
50047ST,7 - 12 Months ,80475,2024,8,53022,240355
50042ST,7 - 12 Months ,80475,2024,8,537,4095
50047ST,7 - 12 Months ,80475,2024,9,32254,272609
50042ST,7 - 12 Months ,80475,2024,9,504,4599
50047ST,7 - 12 Months ,80475,2024,10,30885,303494
50042ST,7 - 12 Months ,80475,2024,10,463,5062
50047ST,7 - 12 Months ,80475,2024,11,24044,327538
50042ST,7 - 12 Months ,80475,2024,11,381,5443
50042ST,7 - 12 Months ,80475,2024,12,354,5797
50047ST,7 - 12 Months ,80475,2024,12,24244,351782
396DD,APR.,80475,2024,4,7851,7851
391DU,APR.,80475,2024,4,21,21
395DU,APR.,80475,2024,4,31,31
396DD,APR.,80475,2024,5,7851,15702
391DU,APR.,80475,2024,5,21,42
395DU,APR.,80475,2024,5,31,62
396DD,APR.,80475,2024,6,7851,23553
391DU,APR.,80475,2024,6,21,63
395DU,APR.,80475,2024,6,31,93
396DD,APR.,80475,2024,7,7851,31404
391DU,APR.,80475,2024,7,21,84
395DU,APR.,80475,2024,7,31,124
396DD,APR.,80475,2024,8,7851,39255
391DU,APR.,80475,2024,8,21,105
395DU,APR.,80475,2024,8,31,155
396DD,APR.,80475,2024,9,7851,47106
391DU,APR.,80475,2024,9,21,126
395DU,APR.,80475,2024,9,31,186
396DD,APR.,80475,2024,10,7851,54957
391DU,APR.,80475,2024,10,21,147
395DU,APR.,80475,2024,10,31,217
396DD,APR.,80475,2024,11,7851,62808
391DU,APR.,80475,2024,11,21,168
395DU,APR.,80475,2024,11,31,248
396DD,APR.,80475,2024,12,7851,70659
391DU,APR.,80475,2024,12,21,189
395DU,APR.,80475,2024,12,31,279
391HU,AUG.,80475,2024,8,34,34
395HU,AUG.,80475,2024,8,31,31
396HD,AUG.,80475,2024,8,39959,39959
391HU,AUG.,80475,2024,9,34,68
395HU,AUG.,80475,2024,9,31,62
396HD,AUG.,80475,2024,9,39959,79918
391HU,AUG.,80475,2024,10,34,102
395HU,AUG.,80475,2024,10,31,93
396HD,AUG.,80475,2024,10,39959,119877
391HU,AUG.,80475,2024,11,34,136
395HU,AUG.,80475,2024,11,31,124
396HD,AUG.,80475,2024,11,39959,159836
391HU,AUG.,80475,2024,12,34,170
395HU,AUG.,80475,2024,12,31,155
396HD,AUG.,80475,2024,12,39959,199795
8120D,Absentee Wages,80475,2024,1,4747,4747
8123D,Absentee Wages,80475,2024,1,3851,3851
8124D,Absentee Wages,80475,2024,1,896,896
8120D,Absentee Wages,80475,2024,2,4726,9473
8124D,Absentee Wages,80475,2024,2,537,1433
8123D,Absentee Wages,80475,2024,2,4189,8040
8120D,Absentee Wages,80475,2024,3,4040,13513
8123D,Absentee Wages,80475,2024,3,3675,11715
8124D,Absentee Wages,80475,2024,3,365,1798
8123D,Absentee Wages,80475,2024,4,4069,15784
8124D,Absentee Wages,80475,2024,4,466,2264
8120D,Absentee Wages,80475,2024,4,4535,18048
8120D,Absentee Wages,80475,2024,5,8204,26252
8123D,Absentee Wages,80475,2024,5,7582,23366
8124D,Absentee Wages,80475,2024,5,622,2886
8120D,Absentee Wages,80475,2024,6,4183,30435
8123D,Absentee Wages,80475,2024,6,3866,27232
8124D,Absentee Wages,80475,2024,6,317,3203
8120D,Absentee Wages,80475,2024,7,5344,35779
8123D,Absentee Wages,80475,2024,7,5034,32266
8124D,Absentee Wages,80475,2024,7,310,3513
8120D,Absentee Wages,80475,2024,8,3098,38877
8123D,Absentee Wages,80475,2024,8,2948,35214
8124D,Absentee Wages,80475,2024,8,150,3663
8120D,Absentee Wages,80475,2024,9,5528,44405
8123D,Absentee Wages,80475,2024,9,5206,40420
8124D,Absentee Wages,80475,2024,9,322,3985
8120D,Absentee Wages,80475,2024,10,2767,47172
8123D,Absentee Wages,80475,2024,10,2518,42938
8124D,Absentee Wages,80475,2024,10,249,4234
8120D,Absentee Wages,80475,2024,11,6867,54039
8123D,Absentee Wages,80475,2024,11,6546,49484
8124D,Absentee Wages,80475,2024,11,321,4555
8120D,Absentee Wages,80475,2024,12,7130,61169
8123D,Absentee Wages,80475,2024,12,6846,56330
8124D,Absentee Wages,80475,2024,12,284,4839
2005D,Accounts Payable - Mitsubishi,80475,2024,1,3768,3768
2005D,Accounts Payable - Mitsubishi,80475,2024,2,12823,16591
2005D,Accounts Payable - Mitsubishi,80475,2024,3,26884,43475
2005D,Accounts Payable - Mitsubishi,80475,2024,4,45332,88807
2005D,Accounts Payable - Mitsubishi,80475,2024,5,39745,128552
2005D,Accounts Payable - Mitsubishi,80475,2024,6,27527,156079
2005D,Accounts Payable - Mitsubishi,80475,2024,7,28371,184450
2005D,Accounts Payable - Mitsubishi,80475,2024,8,37120,221570
2005D,Accounts Payable - Mitsubishi,80475,2024,9,43003,264573
2005D,Accounts Payable - Mitsubishi,80475,2024,10,98904,363477
2005D,Accounts Payable - Mitsubishi,80475,2024,11,65528,429005
2005D,Accounts Payable - Mitsubishi,80475,2024,12,62701,491706
2000D,Accounts Payable - Trade Creditors,80475,2024,1,173437,173437
2000D,Accounts Payable - Trade Creditors,80475,2024,2,150127,323564
2000D,Accounts Payable - Trade Creditors,80475,2024,3,155421,478985
2000D,Accounts Payable - Trade Creditors,80475,2024,4,157900,636885
2000D,Accounts Payable - Trade Creditors,80475,2024,5,167213,804098
2000D,Accounts Payable - Trade Creditors,80475,2024,6,213756,1017854
2000D,Accounts Payable - Trade Creditors,80475,2024,7,157261,1175115
2000D,Accounts Payable - Trade Creditors,80475,2024,8,180176,1355291
2000D,Accounts Payable - Trade Creditors,80475,2024,9,176218,1531509
2000D,Accounts Payable - Trade Creditors,80475,2024,10,207691,1739200
2000D,Accounts Payable - Trade Creditors,80475,2024,11,241562,1980762
2000D,Accounts Payable - Trade Creditors,80475,2024,12,158256,2139018
50007SD,Active Customers ,80475,2024,1,76,76
50007SDY,Active Customers ,80475,2024,1,76,76
50007SDY,Active Customers ,80475,2024,2,123,199
50007SD,Active Customers ,80475,2024,2,47,123
50007SDY,Active Customers ,80475,2024,3,43,242
50007SD,Active Customers ,80475,2024,3,80,43
50007SDY,Active Customers ,80475,2024,4,147,389
50007SD,Active Customers ,80475,2024,4,104,147
50007SD,Active Customers ,80475,2024,5,74,221
50007SDY,Active Customers ,80475,2024,5,221,610
50007SDY,Active Customers ,80475,2024,6,289,899
50007SD,Active Customers ,80475,2024,6,68,289
50007SDY,Active Customers ,80475,2024,7,391,1290
50007SD,Active Customers ,80475,2024,7,102,391
50007SDY,Active Customers ,80475,2024,8,521,1811
50007SD,Active Customers ,80475,2024,8,130,521
50007SDY,Active Customers ,80475,2024,9,627,2438
50007SD,Active Customers ,80475,2024,9,106,627
50007SDY,Active Customers ,80475,2024,10,672,3110
50007SD,Active Customers ,80475,2024,10,45,672
50007SD,Active Customers ,80475,2024,11,110,782
50007SDY,Active Customers ,80475,2024,11,782,3892
50007SDY,Active Customers ,80475,2024,12,840,4732
50007SD,Active Customers ,80475,2024,12,58,840
8000D,Advertising (Institutional),80475,2024,1,19403,19403
8001D,Advertising (Institutional),80475,2024,1,5000,5000
8002D,Advertising (Institutional),80475,2024,1,10246,10246
8000D,Advertising (Institutional),80475,2024,2,9629,29032
8001D,Advertising (Institutional),80475,2024,2,6266,11266
8002D,Advertising (Institutional),80475,2024,2,1448,11694
8000D,Advertising (Institutional),80475,2024,3,10976,40008
8001D,Advertising (Institutional),80475,2024,3,3775,15041
8002D,Advertising (Institutional),80475,2024,3,6804,18498
8001D,Advertising (Institutional),80475,2024,4,5175,20216
8002D,Advertising (Institutional),80475,2024,4,9677,28175
8000D,Advertising (Institutional),80475,2024,4,15532,55540
8000D,Advertising (Institutional),80475,2024,5,12099,67639
8001D,Advertising (Institutional),80475,2024,5,5587,25803
8002D,Advertising (Institutional),80475,2024,5,4545,32720
8000D,Advertising (Institutional),80475,2024,6,12865,80504
8001D,Advertising (Institutional),80475,2024,6,5933,31736
8002D,Advertising (Institutional),80475,2024,6,5913,38633
8000D,Advertising (Institutional),80475,2024,7,13862,94366
8001D,Advertising (Institutional),80475,2024,7,6154,37890
8002D,Advertising (Institutional),80475,2024,7,5677,44310
8000D,Advertising (Institutional),80475,2024,8,19048,113414
8001D,Advertising (Institutional),80475,2024,8,6228,44118
8002D,Advertising (Institutional),80475,2024,8,10994,55304
8000D,Advertising (Institutional),80475,2024,9,12355,125769
8001D,Advertising (Institutional),80475,2024,9,5752,49870
8002D,Advertising (Institutional),80475,2024,9,5940,61244
8000D,Advertising (Institutional),80475,2024,10,5531,131300
8001D,Advertising (Institutional),80475,2024,10,2297,52167
8002D,Advertising (Institutional),80475,2024,10,1141,62385
8000D,Advertising (Institutional),80475,2024,11,6219,137519
8001D,Advertising (Institutional),80475,2024,11,1786,53953
8002D,Advertising (Institutional),80475,2024,11,1825,64210
8000D,Advertising (Institutional),80475,2024,12,54299,191818
8001D,Advertising (Institutional),80475,2024,12,20516,74469
8002D,Advertising (Institutional),80475,2024,12,9001,73211
8003D,Advertising (Institutional) ,80475,2024,1,2970,2970
8004D,Advertising (Institutional) ,80475,2024,1,1187,1187
8003D,Advertising (Institutional) ,80475,2024,2,1400,4370
8004D,Advertising (Institutional) ,80475,2024,2,515,1702
8003D,Advertising (Institutional) ,80475,2024,3,342,4712
8004D,Advertising (Institutional) ,80475,2024,3,55,1757
8004D,Advertising (Institutional) ,80475,2024,4,144,1901
8003D,Advertising (Institutional) ,80475,2024,4,536,5248
8004D,Advertising (Institutional) ,80475,2024,5,235,2136
8003D,Advertising (Institutional) ,80475,2024,5,1732,6980
8003D,Advertising (Institutional) ,80475,2024,6,874,7854
8004D,Advertising (Institutional) ,80475,2024,6,145,2281
8003D,Advertising (Institutional) ,80475,2024,7,1694,9548
8004D,Advertising (Institutional) ,80475,2024,7,337,2618
8003D,Advertising (Institutional) ,80475,2024,8,1692,11240
8004D,Advertising (Institutional) ,80475,2024,8,134,2752
8003D,Advertising (Institutional) ,80475,2024,9,524,11764
8004D,Advertising (Institutional) ,80475,2024,9,139,2891
8003D,Advertising (Institutional) ,80475,2024,10,1525,13289
8004D,Advertising (Institutional) ,80475,2024,10,568,3459
8003D,Advertising (Institutional) ,80475,2024,11,1886,15175
8004D,Advertising (Institutional) ,80475,2024,11,722,4181
8003D,Advertising (Institutional) ,80475,2024,12,17407,32582
8004D,Advertising (Institutional) ,80475,2024,12,7375,11556
6035DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,1,13428,13428
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,1,92.11,92.11
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,1,92.11,92.11
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,2,111.33,111.33
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,2,123.04,215.15
6035DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,2,803,12625
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,2,234.37,326.48
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,3,110.01,105.14
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,3,355.8,244.47
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,3,465.81,139.33
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,4,120.43,18.9
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,4,32.98,72.16
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,4,153.4,91.07
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,5,121.41,193.57
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,5,623.89,532.82
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,5,745.29,726.39
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,6,814.18,281.36
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,6,52.21,141.36
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,6,866.39,140
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,7,145.86,287.22
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,7,859.79,578.43
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,7,1005.66,865.66
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,8,968.28,102.62
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,8,893.81,315.38
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,8,74.46,212.76
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,9,30.82,181.94
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,9,104.4,210.98
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,9,73.58,29.04
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,10,72.71,138.27
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,10,12.88,169.06
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,10,59.83,30.79
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,11,24.76,144.3
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,11,52.14,190.41
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,11,76.89,46.1
6073DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,12,169.12,21.29
6061DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,12,168.1,122
6067DZ,Advertising PNVR (Dealer Retail Sales),80475,2024,12,1.01,143.29
6035DZ,Advertising PNVT (Dealer Target) ,80475,2024,4,7851,23686
0976P,Advisors,80475,2024,1,2,2
540P,Advisors,80475,2024,1,2,2
540P,Advisors,80475,2024,2,2,4
0976P,Advisors,80475,2024,2,2,4
0976P,Advisors,80475,2024,3,2,6
540P,Advisors,80475,2024,3,2,6
0976P,Advisors,80475,2024,4,2,8
540P,Advisors,80475,2024,4,2,8
0976P,Advisors,80475,2024,5,2,10
540P,Advisors,80475,2024,5,2,10
0976P,Advisors,80475,2024,6,2,12
540P,Advisors,80475,2024,6,2,12
0976P,Advisors,80475,2024,7,2,14
540P,Advisors,80475,2024,7,2,14
540P,Advisors,80475,2024,8,2,16
0976P,Advisors,80475,2024,8,2,16
540P,Advisors,80475,2024,9,2,18
0976P,Advisors,80475,2024,9,2,18
0976P,Advisors,80475,2024,10,2,20
540P,Advisors,80475,2024,10,2,20
0976P,Advisors,80475,2024,11,2,22
540P,Advisors,80475,2024,11,2,22
0976P,Advisors,80475,2024,12,2,24
540P,Advisors,80475,2024,12,2,24
560P,Apprentices,80475,2024,1,2,2
0977P,Apprentices,80475,2024,1,2,2
560P,Apprentices,80475,2024,2,2,4
0977P,Apprentices,80475,2024,2,2,4
560P,Apprentices,80475,2024,3,2,6
0977P,Apprentices,80475,2024,3,2,6
0977P,Apprentices,80475,2024,4,2,8
560P,Apprentices,80475,2024,4,2,8
560P,Apprentices,80475,2024,5,2,10
0977P,Apprentices,80475,2024,5,2,10
560P,Apprentices,80475,2024,6,2,12
0977P,Apprentices,80475,2024,6,2,12
560P,Apprentices,80475,2024,7,2,14
0977P,Apprentices,80475,2024,7,2,14
560P,Apprentices,80475,2024,8,2,16
0977P,Apprentices,80475,2024,8,2,16
560P,Apprentices,80475,2024,9,2,18
0977P,Apprentices,80475,2024,9,2,18
560P,Apprentices,80475,2024,10,2,20
0977P,Apprentices,80475,2024,10,2,20
560P,Apprentices,80475,2024,11,2,22
0977P,Apprentices,80475,2024,11,2,22
560P,Apprentices,80475,2024,12,2,24
0977P,Apprentices,80475,2024,12,2,24
6090DZ,Avg. Cost UV Mit. CPO Retailed,80475,2024,11,18652.5,18652.5
6082DZ,Avg. Cost UV Mit. CPO Retailed,80475,2024,11,18652.5,18652.5
6098DZ,Avg. Cost UV Mit. CPO Retailed,80475,2024,12,1472.5,1472.5
6090DZ,Avg. Cost UV Mit. CPO Retailed,80475,2024,12,1472.5,20125
6082DZ,Avg. Cost UV Mit. CPO Retailed,80475,2024,12,2945,21597.5
50012SDY,Avg. Technician Wage,80475,2024,1,26.85,26.85
50012SD,Avg. Technician Wage,80475,2024,1,26.85,26.85
50012SDY,Avg. Technician Wage,80475,2024,2,31.18,58.03
50012SD,Avg. Technician Wage,80475,2024,2,4.33,31.18
50012SDY,Avg. Technician Wage,80475,2024,3,26.73,84.76
50012SD,Avg. Technician Wage,80475,2024,3,4.45,26.73
50012SD,Avg. Technician Wage,80475,2024,4,0.05,26.68
50012SDY,Avg. Technician Wage,80475,2024,4,26.68,111.44
50012SD,Avg. Technician Wage,80475,2024,5,0,26.68
50012SDY,Avg. Technician Wage,80475,2024,5,26.68,138.12
50012SDY,Avg. Technician Wage,80475,2024,6,53.41,191.53
50012SD,Avg. Technician Wage,80475,2024,6,26.73,53.41
50012SDY,Avg. Technician Wage,80475,2024,7,80.14,271.67
50012SD,Avg. Technician Wage,80475,2024,7,26.73,80.14
50012SDY,Avg. Technician Wage,80475,2024,8,106.87,378.54
50012SD,Avg. Technician Wage,80475,2024,8,26.73,106.87
50012SDY,Avg. Technician Wage,80475,2024,9,106.45,484.99
50012SD,Avg. Technician Wage,80475,2024,9,0.42,106.45
50012SD,Avg. Technician Wage,80475,2024,10,2.6,109.05
50012SDY,Avg. Technician Wage,80475,2024,10,109.05,594.04
50012SDY,Avg. Technician Wage,80475,2024,11,137.96,732
50012SD,Avg. Technician Wage,80475,2024,11,28.91,137.96
50012SDY,Avg. Technician Wage,80475,2024,12,166.87,898.87
50012SD,Avg. Technician Wage,80475,2024,12,28.91,166.87
8510D,BONUSES OWNERS,80475,2024,2,2,2
8510D,BONUSES OWNERS,80475,2024,3,3,5
8510D,BONUSES OWNERS,80475,2024,4,4,1
8510D,BONUSES OWNERS,80475,2024,5,2,3
8510D,BONUSES OWNERS,80475,2024,6,0,3
8510D,BONUSES OWNERS,80475,2024,7,0,3
8510D,BONUSES OWNERS,80475,2024,8,1,2
8510D,BONUSES OWNERS,80475,2024,9,7,9
8510D,BONUSES OWNERS,80475,2024,10,12,3
8510D,BONUSES OWNERS,80475,2024,11,1,2
8510D,BONUSES OWNERS,80475,2024,12,5,3
1770D,Bldgs. & Improv.,80475,2024,1,31282,31282
1780D,Bldgs. & Improv.,80475,2024,1,5196,5196
1780D,Bldgs. & Improv.,80475,2024,2,5196,10392
1770D,Bldgs. & Improv.,80475,2024,2,31282,62564
1770D,Bldgs. & Improv.,80475,2024,3,31282,93846
1780D,Bldgs. & Improv.,80475,2024,3,5196,15588
1770D,Bldgs. & Improv.,80475,2024,4,31282,125128
1780D,Bldgs. & Improv.,80475,2024,4,5196,20784
1770D,Bldgs. & Improv.,80475,2024,5,31282,156410
1780D,Bldgs. & Improv.,80475,2024,5,5196,25980
1770D,Bldgs. & Improv.,80475,2024,6,31282,187692
1780D,Bldgs. & Improv.,80475,2024,6,5196,31176
1770D,Bldgs. & Improv.,80475,2024,7,31282,218974
1780D,Bldgs. & Improv.,80475,2024,7,5196,36372
1780D,Bldgs. & Improv.,80475,2024,8,5196,41568
1770D,Bldgs. & Improv.,80475,2024,8,31282,250256
1770D,Bldgs. & Improv.,80475,2024,9,31282,281538
1780D,Bldgs. & Improv.,80475,2024,9,5196,46764
1770D,Bldgs. & Improv.,80475,2024,10,31282,312820
1780D,Bldgs. & Improv.,80475,2024,10,5196,51960
1770D,Bldgs. & Improv.,80475,2024,11,31282,344102
1780D,Bldgs. & Improv.,80475,2024,11,5196,57156
1770D,Bldgs. & Improv.,80475,2024,12,0,344102
1780D,Bldgs. & Improv.,80475,2024,12,0,57156
6034DZ,Break Even New & Used Units ,80475,2024,1,41.7,41.7
6045DZ,Break Even New & Used Units ,80475,2024,1,41.7,41.7
6034DZ,Break Even New & Used Units ,80475,2024,2,6.41,35.29
6045DZ,Break Even New & Used Units ,80475,2024,2,36.38,78.08
6045DZ,Break Even New & Used Units ,80475,2024,3,27.43,105.51
6034DZ,Break Even New & Used Units ,80475,2024,3,7.91,27.38
6045DZ,Break Even New & Used Units ,80475,2024,4,38.31,143.82
6034DZ,Break Even New & Used Units ,80475,2024,4,10.51,37.89
6034DZ,Break Even New & Used Units ,80475,2024,5,8.66,29.23
6045DZ,Break Even New & Used Units ,80475,2024,5,29.04,172.86
6045DZ,Break Even New & Used Units ,80475,2024,6,28.26,201.12
6034DZ,Break Even New & Used Units ,80475,2024,6,0.94,28.29
6045DZ,Break Even New & Used Units ,80475,2024,7,38.89,240.01
6034DZ,Break Even New & Used Units ,80475,2024,7,9.87,38.16
6034DZ,Break Even New & Used Units ,80475,2024,8,5.93,32.23
